0.6833333333333332	0.25555555555555554
0.7133333333333334	0.25333333333333335
0.6911111111111112	0.2588888888888889
0.7011111111111111	0.25111111111111106
0.68	0.2522222222222222
0.6988888888888889	0.2544444444444444
0.7055555555555556	0.24444444444444446
0.6955555555555556	0.24888888888888885
0.701111111111111	0.2544444444444444
0.6888888888888888	0.24666666666666667
0.6944444444444445	0.24777777777777776
0.7000000000000001	0.26111111111111107
0.7111111111111111	0.24666666666666667
0.7233333333333333	0.25666666666666665
0.6933333333333332	0.25333333333333324
0.7077777777777777	0.24111111111111108
0.7033333333333333	0.2511111111111111
2.395555555555555	0.5755555555555555
5.75111111111111	1.2333333333333334
5.667777777777778	1.21
5.691111111111112	1.2188888888888887
5.941111111111113	1.2666666666666666
5.821111111111112	1.2477777777777777
5.7188888888888885	1.2177777777777778
5.696666666666666	1.211111111111111
5.685555555555555	1.2133333333333332
5.696666666666666	1.2155555555555553
5.687777777777778	1.2233333333333332
5.7444444444444445	1.2355555555555555
5.851111111111112	1.258888888888889
5.902222222222221	1.268888888888889
5.664444444444444	1.21
5.746666666666667	1.2422222222222221
5.636666666666667	1.211111111111111
5.915555555555556	1.2777777777777777
5.8244444444444445	1.2566666666666666
5.524444444444445	1.238888888888889
5.696666666666666	1.2477777777777777
5.647777777777779	1.2366666666666666
5.904444444444444	1.248888888888889
5.414444444444444	1.1766666666666667
6.047777777777778	1.2955555555555558
6.174444444444444	1.3100000000000003
5.923333333333333	1.2744444444444445
6.24888888888889	1.3244444444444448
5.812222222222222	1.267777777777778
6.156666666666666	1.311111111111111
5.7366666666666655	1.2566666666666666
